photo_id,subject_id,gender,height_cm,weight_kg,front_path,side_path,bf_pseudo
06082036c6e0b65139f18847fac16b00,R6OR4DPv36jHJz2ItpP30U5G0lKe8AwmpmbIRVOScHw,male,175.5,74.1,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/06082036c6e0b65139f18847fac16b00.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/06082036c6e0b65139f18847fac16b00.png,26.230579071375317
08a13fba0d8a7ebc37c67e3fa0b9644d,R8TAI3oDN4eue22DWUjf6d5aU1hYX4gK1FnF5-F1CtA,male,172.5,68.6,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/08a13fba0d8a7ebc37c67e3fa0b9644d.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/08a13fba0d8a7ebc37c67e3fa0b9644d.png,24.5601307892508
0a75742c1295f983763de472bc93931f,ReU8t8rSsjxvbMQftiQxiI6xkDiQBKQkO1jJZTYJxOg,male,178.0,76.55,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0a75742c1295f983763de472bc93931f.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0a75742c1295f983763de472bc93931f.png,24.737489627787404
012ca70a651b0bc2e37b1eca204bb12c,RepVnNXP8Ro--nW_dI7-Mzee4h7Uz7Zm2iQjOdl50Q0,male,182.0,76.6,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/012ca70a651b0bc2e37b1eca204bb12c.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/012ca70a651b0bc2e37b1eca204bb12c.png,22.77942886783066
053801f2c9e9da710115b6454c6d6747,RgxA2NY_qUQsfbRylNa2EkHdu8oWMuR0BVjVSkCMw80,male,174.5,83.9,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/053801f2c9e9da710115b6454c6d6747.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/053801f2c9e9da710115b6454c6d6747.png,27.046863863220494
02c74f804d0c0df70f2e89c2af6fde01,RxMNb3gTmoISfrr8Bq66_Y6mab1irN7S3JkFj2MxYCE,male,173.55,87.85,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/02c74f804d0c0df70f2e89c2af6fde01.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/02c74f804d0c0df70f2e89c2af6fde01.png,30.04960164175162
0b6483c8674d09602d2b8cb6e5c9edff,S9zKF4YjHsOv9MC2NLaW4o0k8o84LWICxS8BJ5wsQnk,male,174.85,77.5,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0b6483c8674d09602d2b8cb6e5c9edff.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0b6483c8674d09602d2b8cb6e5c9edff.png,27.87164190632255
050100de67cabd3e1df0dbe746f89efd,So__VCY_i8yV16N2gU6_7dHN_WwZHMxxjcUHsNU574A,male,178.5,65.5,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/050100de67cabd3e1df0dbe746f89efd.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/050100de67cabd3e1df0dbe746f89efd.png,21.456649868175774
06bf7206e43770bd59b5242e6e6e77b0,TRuxsXb-D62dw0s-4nnUWMPAirz75DlxLhpiTE34d90,male,169.5,85.0,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/06bf7206e43770bd59b5242e6e6e77b0.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/06bf7206e43770bd59b5242e6e6e77b0.png,29.578605458729072
077684ba01a8c91e34f4220265f65923,TRuxsXb-D62dw0s-4nnUWMPAirz75DlxLhpiTE34d90,male,169.5,85.0,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/077684ba01a8c91e34f4220265f65923.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/077684ba01a8c91e34f4220265f65923.png,29.578605458729072
095feb5e348946e7059b54d9bbd50fe5,Tl1DIq7LCXOu6GG9TyJKbI3an7F3dSdeVdjao5faPfw,female,163.4,60.9,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/095feb5e348946e7059b54d9bbd50fe5.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/095feb5e348946e7059b54d9bbd50fe5.png,28.31716866690477
03177e0110de38b90959d15adf8fac5d,UHx7qMqO-OHAWMSgjcrcrnJOIo7vRx3QOizllotU2oE,male,175.5,78.2,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/03177e0110de38b90959d15adf8fac5d.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/03177e0110de38b90959d15adf8fac5d.png,27.778837222014225
0664127259cf1d3f1d92a32962787ed5,ULAkWQQSnY297whLCEaFWc3LYv1EBLria6tOxBRiKaY,male,183.5,70.2,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0664127259cf1d3f1d92a32962787ed5.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0664127259cf1d3f1d92a32962787ed5.png,20.577158520427993
0317be5e1d9beb8f272d4c3d83a8e516,USmhBn8O9THhhyAypEL9u68iMWV7Qmy7TR-1EV_jZZQ,female,165.6,62.1,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0317be5e1d9beb8f272d4c3d83a8e516.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0317be5e1d9beb8f272d4c3d83a8e516.png,27.801870185241846
0c1b986bbab782da04fcc983a68e95a2,UZdY-KuWhdK1t0H-PbopQu2nhsyPOPXHt70KLbsf5P4,female,163.5,67.0,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0c1b986bbab782da04fcc983a68e95a2.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0c1b986bbab782da04fcc983a68e95a2.png,29.53946801731778
099a67cb3315d5c3797d29e5c8bd006c,Uk7zGibxh5H429fo1NWaD4S4eolNYAamBxfa4ojXqhA,male,181.4,93.3,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/099a67cb3315d5c3797d29e5c8bd006c.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/099a67cb3315d5c3797d29e5c8bd006c.png,25.600773525726154
03e3fa514fd93f168e1ee1035d6e3643,UueDSYaaKwwE0UEq27l9nzA6p5xEn76jwy0yla549PI,male,173.05,127.15,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/03e3fa514fd93f168e1ee1035d6e3643.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/03e3fa514fd93f168e1ee1035d6e3643.png,35.813549553177175
03c7f2ec6f04f86544653efb6ede232e,UwbYVNhUg-Z7Vg1xyCMcWSFRj4AOQGpk5LtRS-kOwP4,male,169.5,97.2,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/03c7f2ec6f04f86544653efb6ede232e.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/03c7f2ec6f04f86544653efb6ede232e.png,30.609900547675593
032de8cbe627f498f5eef00d2cb38a06,UyHRmAs0a9DkqUIdvMM6H2DZZt8poOp0yppXVqiqei8,female,157.2,48.9,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/032de8cbe627f498f5eef00d2cb38a06.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/032de8cbe627f498f5eef00d2cb38a06.png,28.03633531182465
062eae309555bef2b5ed2086d01aac70,VBCbaA2ifumchk5h2MAWC8fZCUk7bvaoHAKmJKFkRMY,female,167.7,64.0,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/062eae309555bef2b5ed2086d01aac70.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/062eae309555bef2b5ed2086d01aac70.png,29.398207682667724
0b0c7f943e3411c3ca161573230578ae,VC5vjhYIXGp2eb-WoJztwd0prfmLEp5aCeLQQDfwn10,male,179.3,87.6,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0b0c7f943e3411c3ca161573230578ae.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0b0c7f943e3411c3ca161573230578ae.png,26.853843181935517
07ffff824d0c3516525af58bfb3bd4e6,VC5vjhYIXGp2eb-WoJztwd0prfmLEp5aCeLQQDfwn10,male,179.3,87.6,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/07ffff824d0c3516525af58bfb3bd4e6.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/07ffff824d0c3516525af58bfb3bd4e6.png,26.853843181935517
086ea485e526496aa81d0de48b93dea7,VXOk0Gz0hSa_xh-GNz2o_qnPXriyWKoOKiCJEktL79A,female,160.6,54.35,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/086ea485e526496aa81d0de48b93dea7.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/086ea485e526496aa81d0de48b93dea7.png,28.506057608874535
0691a095be93424d0e4d033bb3361d50,VjEJp8YS_CGPJPOt_p1XwjNWq9Vf0RMko6nOToPZ4Vc,male,173.0,63.4,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0691a095be93424d0e4d033bb3361d50.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0691a095be93424d0e4d033bb3361d50.png,23.543926655672315
0acda68ed877759619d7d72fbb5b4155,Vlfc4F6gFYKkpCJux4gxVJzSrlubik60_HDkzkwcIqI,female,171.5,70.15,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0acda68ed877759619d7d72fbb5b4155.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0acda68ed877759619d7d72fbb5b4155.png,28.410217522584645
07aeb5983a8afb2c5509a03f42d9cd1f,VyPaujzgH47Au8wX0TP8Dhzpn2eD-6nt0au_A0ilpd0,male,177.0,92.1,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/07aeb5983a8afb2c5509a03f42d9cd1f.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/07aeb5983a8afb2c5509a03f42d9cd1f.png,30.66402530827134
0cb41d46064db656b7b17c5430891b64,W3FOvAMFzRvX69f3yEiJx9I9ZfTBVn1258um2EFnZeQ,female,157.1,53.8,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0cb41d46064db656b7b17c5430891b64.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0cb41d46064db656b7b17c5430891b64.png,29.698815210719523
0d2af7c22dad2ee4940c259ffd4a63e2,W81GbQDdBYQMT5l7mDPGD9UkM1szFi6brOnMm0QZT18,female,161.5,90.1,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0d2af7c22dad2ee4940c259ffd4a63e2.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0d2af7c22dad2ee4940c259ffd4a63e2.png,38.428039108198945
0ab973f5dfc92c30154714ae6db62c22,WI1vl-ZFYxHye2KnzTcSJtBF-i2LXmzx5-qrdr8NSsY,female,180.5,90.8,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0ab973f5dfc92c30154714ae6db62c22.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0ab973f5dfc92c30154714ae6db62c22.png,25.28069058757808
09a138eb116df7925f0d5e58a990dcb3,WSmLCYanBD88H3OW0ST0yj-TJHwWO7HApk-ZJX-A71E,male,179.5,89.1,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/09a138eb116df7925f0d5e58a990dcb3.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/09a138eb116df7925f0d5e58a990dcb3.png,26.410759991271767
0386d340d9af7b0c356133cf8cba002d,W_F3KSfslhBqdPufXu4utZpQzzYipDr0O7YAUGR3VS4,male,182.5,88.7,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0386d340d9af7b0c356133cf8cba002d.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0386d340d9af7b0c356133cf8cba002d.png,26.180385964886092
007e27ae1b23ff14d51cf4fcd2a308e5,W_F3KSfslhBqdPufXu4utZpQzzYipDr0O7YAUGR3VS4,male,182.5,88.7,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/007e27ae1b23ff14d51cf4fcd2a308e5.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/007e27ae1b23ff14d51cf4fcd2a308e5.png,26.180385964886092
0a8202989125aafc65a439143f02af25,WiLlmi5NWoSW3MbBNMNt7ZmBu-wivficyavg2i4ryhM,female,166.0,59.2,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0a8202989125aafc65a439143f02af25.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0a8202989125aafc65a439143f02af25.png,26.3247850989679
06087c26b13f87b25ae591ec3d5bd3d4,Wkfwp2rGuRysmKYmeIPaCQ8oChBz3aE-R4ywK6Uczys,male,178.5,95.2,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/06087c26b13f87b25ae591ec3d5bd3d4.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/06087c26b13f87b25ae591ec3d5bd3d4.png,27.414682914564438
0c537504a2c039f0a3411c030aff105c,WqLeG39SwFanNS47fW7V8DfBEODEH6TXt0eU7eGJiCs,male,163.75,48.85,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0c537504a2c039f0a3411c030aff105c.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0c537504a2c039f0a3411c030aff105c.png,22.533291111093604
032ad9b33b85a05be80cc36f9c1ea62e,Wqssl24T6OXtJNCKzlxZ7tvg3Z4fGvEb3Qq3bnt1QDg,male,175.5,76.2,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/032ad9b33b85a05be80cc36f9c1ea62e.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/032ad9b33b85a05be80cc36f9c1ea62e.png,24.073058440048392
048a44c1711a32f449ff93d0c8a542f3,XI1sGfmvQgCa3yNalqQWwxatqzp90nppgjh9rTRyVE4,female,164.0,51.9,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/048a44c1711a32f449ff93d0c8a542f3.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/048a44c1711a32f449ff93d0c8a542f3.png,24.126628389834337
0a44f2ea5ca1b122ab4a2b979ed72be4,YFiBSxT698Q22i9C09EjlFp3LZMxGLDdGWP5Hb_2E2s,male,189.0,91.9,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0a44f2ea5ca1b122ab4a2b979ed72be4.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0a44f2ea5ca1b122ab4a2b979ed72be4.png,24.848492918299605
075a9c411feae3c3e7e66b62992974d5,YK5kKZSFwbHezYTwzNsNiQG56io_IhgEHbS2KAlDE6k,female,158.25,56.85,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/075a9c411feae3c3e7e66b62992974d5.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/075a9c411feae3c3e7e66b62992974d5.png,30.78801717986429
07084298bc8c61c0e470c5a22dd802ef,YPz4NM-Qc1eTi_-HSz5bGAq0Fz1uc-s6OPD3FuQ1Osg,male,174.0,64.3,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/07084298bc8c61c0e470c5a22dd802ef.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/07084298bc8c61c0e470c5a22dd802ef.png,23.134206741818154
084193770b05e5cc7bfa842da16f6ab2,YyjnHZS606s2dZorhsH75c7VXJCLRZj-cB-4GLn9X90,female,165.2,70.3,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/084193770b05e5cc7bfa842da16f6ab2.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/084193770b05e5cc7bfa842da16f6ab2.png,29.144319013136496
068051c7f63783e7451df23258144183,Z-8Kf8plKOeLHunn8BXCu8LVt1aS7oh04rmWR9-TimM,male,171.5,82.9,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/068051c7f63783e7451df23258144183.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/068051c7f63783e7451df23258144183.png,29.412029757991483
0667cf2683167bb30384a6b8e0f0835c,Z-8Kf8plKOeLHunn8BXCu8LVt1aS7oh04rmWR9-TimM,male,171.5,82.9,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0667cf2683167bb30384a6b8e0f0835c.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0667cf2683167bb30384a6b8e0f0835c.png,29.412029757991483
02a73e623751f3840181eca89b0709b2,Z-g2MFyi63K-yqzGH-3_zgDuR0ceW84OSOoGZWbYSD4,male,182.5,127.0,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/02a73e623751f3840181eca89b0709b2.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/02a73e623751f3840181eca89b0709b2.png,34.38882655667352
0bc1c97be6cfb2ac29639c1c3be1ec60,ZG-ukcsU--7WfpbWk9E54gMvxvEt0zSUy_EQB3Lsivk,female,156.55,73.9,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0bc1c97be6cfb2ac29639c1c3be1ec60.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0bc1c97be6cfb2ac29639c1c3be1ec60.png,35.75577314761679
0ab1b0b72dcc493fd91712eea928b6f0,ZG-ukcsU--7WfpbWk9E54gMvxvEt0zSUy_EQB3Lsivk,female,156.55,73.9,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0ab1b0b72dcc493fd91712eea928b6f0.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0ab1b0b72dcc493fd91712eea928b6f0.png,35.75577314761679
048632a24e7a9104b5227da2e942c719,ZU6-LyN0O-VeCvbPNyuqqO-FrAolF1beJ0mq5F-Xzq0,female,151.75,68.75,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/048632a24e7a9104b5227da2e942c719.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/048632a24e7a9104b5227da2e942c719.png,41.41155709792989
097f4ea5aa26fd8b4d7ebd3fb73bd8c0,ZbNyhEtasd8OZKHhyFQOwXZGPEo3glRq_b3xc1asgkQ,male,176.5,77.25,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/097f4ea5aa26fd8b4d7ebd3fb73bd8c0.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/097f4ea5aa26fd8b4d7ebd3fb73bd8c0.png,22.791861884161115
05cce109b81bbf80bef46aa45a4d2ebd,ZbNyhEtasd8OZKHhyFQOwXZGPEo3glRq_b3xc1asgkQ,male,176.5,77.25,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/05cce109b81bbf80bef46aa45a4d2ebd.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/05cce109b81bbf80bef46aa45a4d2ebd.png,22.791861884161115
0a1bc69ee91c46b9f25c214c432554e5,_ToIEVbMdssywyK_y8n5Cx3IR8U2zzLK93pBjdJ7Y-8,female,155.5,56.4,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0a1bc69ee91c46b9f25c214c432554e5.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0a1bc69ee91c46b9f25c214c432554e5.png,32.15336980897388
014167c885a3eccd271e1cd4bb21cacf,_XX21X3rkVOkh-zaEoXpAOzIe48jehTSbz-sUGxhLXU,male,168.0,63.3,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/014167c885a3eccd271e1cd4bb21cacf.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/014167c885a3eccd271e1cd4bb21cacf.png,26.587552483469793
09a213c921ba40405082e94e72d57f50,_h3NxZ4o4i7TmT1GAu3-DlhEa6rVb2VQa_sOWklmwgg,male,183.0,88.0,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/09a213c921ba40405082e94e72d57f50.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/09a213c921ba40405082e94e72d57f50.png,25.065733357096512
0157a94959b0633597a30b4b19d49ef1,_u7Z0BwCME_s7MeKU31grc_GKZakyHju8ixEzhKNvDE,male,180.15,85.1,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0157a94959b0633597a30b4b19d49ef1.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0157a94959b0633597a30b4b19d49ef1.png,25.131040692199257
09ec6927f8d675f821c9abc8e1a4d5c6,aUXNEjfJ4oGoLEHnbX48nwPpMortiu4TuutuZZ3jm4M,male,181.5,78.3,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/09ec6927f8d675f821c9abc8e1a4d5c6.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/09ec6927f8d675f821c9abc8e1a4d5c6.png,23.900951081666015
0063d101686814661ad13e8b71e7a20f,ar1ZBYi08jgVt4YXjcmSLIyjF8WrnbPa6z4ANSX5KAg,male,164.75,62.5,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0063d101686814661ad13e8b71e7a20f.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0063d101686814661ad13e8b71e7a20f.png,25.996985071191695
073923d9d64a63eb03ddde128a34fa72,b16ug50trBiVBhO5sDcOlQMEDAwPtoRsOHhEljfHcg4,male,170.0,62.6,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/073923d9d64a63eb03ddde128a34fa72.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/073923d9d64a63eb03ddde128a34fa72.png,24.78290600473028
030524f16f0c99436dd150d826076ab3,bIYd-jCYfbKxkqHlHXNsuCyscyetcLfFIq6bm1hcJrU,male,178.5,88.2,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/030524f16f0c99436dd150d826076ab3.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/030524f16f0c99436dd150d826076ab3.png,26.167595604002287
0572d6f3d0cc196b87f7f013d89e74ad,bKG2xwP1AuFbvdV60lDpmzX4eLm3aqfkBXsNxXa5pvY,female,168.65,73.35,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0572d6f3d0cc196b87f7f013d89e74ad.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0572d6f3d0cc196b87f7f013d89e74ad.png,31.050113145229766
02cd1b8abd5505481ee0d1b88d62d73d,bR3I1yOGXZCEzApk8vSz1Aa2WcJKCj578kyuYRIw79c,male,176.25,76.5,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/02cd1b8abd5505481ee0d1b88d62d73d.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/02cd1b8abd5505481ee0d1b88d62d73d.png,23.663769058412626
08df0a55a08b7d54cf5065924c6ed519,b_F1041yxqa7dNVpLoTnMQECDX6dKk3eewENECpi4Pg,male,177.75,67.25,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/08df0a55a08b7d54cf5065924c6ed519.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/08df0a55a08b7d54cf5065924c6ed519.png,22.01572418710257
00a19f879a88dafab8af4eabbfef045a,bt83HhrkEtECc5zsfh3QLofyfGKlq3pMdRJAASFAkP4,male,166.25,75.15,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/00a19f879a88dafab8af4eabbfef045a.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/00a19f879a88dafab8af4eabbfef045a.png,28.661760131751613
08ef9d2ad566e0615228f0df8837559e,c2B5JStYPEIlJ2AETYXBTXjztLgcpF1YZXsbwBJ1fuw,female,171.4,79.75,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/08ef9d2ad566e0615228f0df8837559e.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/08ef9d2ad566e0615228f0df8837559e.png,33.30072274058068
03506e92ab2c616969f5dd37a6e95c92,cVytttxSLrJkJZfDS7mqNACCPRKwCk7a978wWualrew,female,164.25,64.0,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/03506e92ab2c616969f5dd37a6e95c92.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/03506e92ab2c616969f5dd37a6e95c92.png,28.841584430921728
0d4d63e31b84b6dba7cb4df0d9c40ef5,csaAIT3E5P3uy8GXAdLV3OsjNls_Y-_K2rYyutGUcFg,male,191.5,99.5,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0d4d63e31b84b6dba7cb4df0d9c40ef5.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0d4d63e31b84b6dba7cb4df0d9c40ef5.png,23.356836727125916
08cef385e069470b9212d99a55fe577a,d-D6hRvXeP68ivQLxyl4KmYSzEyzUS5qcqsxrfwl_4M,female,173.2,76.5,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/08cef385e069470b9212d99a55fe577a.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/08cef385e069470b9212d99a55fe577a.png,27.832817485801208
05be671d99c6f9823342c689c1efe76f,d-D6hRvXeP68ivQLxyl4KmYSzEyzUS5qcqsxrfwl_4M,female,173.2,76.5,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/05be671d99c6f9823342c689c1efe76f.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/05be671d99c6f9823342c689c1efe76f.png,27.832817485801208
0630f88dc2ad1b52e64ae9ca0199138d,dmaVWureMDf6zGzvuffPz9SCsgwxBEXj17dfX6-ilJg,male,176.5,72.0,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0630f88dc2ad1b52e64ae9ca0199138d.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0630f88dc2ad1b52e64ae9ca0199138d.png,24.76689264065927
062af5169e1e3e3f76162826166dd883,dx4U9AbZLiHj6R0G_NVAZDWQyZYuhiR7AstECCFnlSs,female,160.5,55.85,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/062af5169e1e3e3f76162826166dd883.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/062af5169e1e3e3f76162826166dd883.png,28.029460681804053
05f8ad70f1cefe14f8fe46e9c28139e5,e8lDA0HLFpkX9iGmxvFk-rGQdj-Hd2QK_C05x7Bff0E,male,183.4,90.5,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/05f8ad70f1cefe14f8fe46e9c28139e5.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/05f8ad70f1cefe14f8fe46e9c28139e5.png,26.179430645351424
0623f7138742b7f5703be8c637de65f5,eAc4UBuYWDs825J9RBHSvCUU8ZsVLfB_OzFepwasORw,male,178.5,72.3,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0623f7138742b7f5703be8c637de65f5.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0623f7138742b7f5703be8c637de65f5.png,22.804010906772035
0026b236ae6f63db9c354cc2916c9c34,ebzW4IRAtta9xnF_UqpCR6znOTmH6xo4Hp02dO2uo-c,male,169.0,71.3,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0026b236ae6f63db9c354cc2916c9c34.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0026b236ae6f63db9c354cc2916c9c34.png,28.761743252962127
0c60a867eac27ae952fe5fe20ca0b777,f62_eizzmbPnIL3GPy72UA4uhPHb4b8eMwfg3-BDTbQ,male,176.25,93.55,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask/0c60a867eac27ae952fe5fe20ca0b777.png,/Users/tacticalcamel/Desktop/DesignProject/data/raw/mask_left/0c60a867eac27ae952fe5fe20ca0b777.png,27.802584510797608
